headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
Nadal Reaches French Open Final on Zverev’s Abrupt Injury,2022-06-03,nyt://article/d9fa9d7b-2913-5dc6-9233-5295f36eb44e,article,News,Sports,"['Tennis', 'French Open (Tennis)', 'Sports Injuries']",10,1408,Sports
When Egg-in-a-Hole Meets Savory French Toast,2022-06-03,nyt://article/9da3dea4-4ab3-5656-ad11-8c6501667719,article,News,Food,"['Cooking and Cookbooks', 'Eggs', 'Asparagus', 'Content Type: Service', 'Bread']",3,414,Dining
"Pennsylvania court sides with McCormick for now, ordering undated ballots to be counted.",2022-06-03,nyt://article/bcc01002-5db1-5cf0-b306-5d4ac93f2a7b,article,News,U.S.,"['Absentee Voting', 'Suits and Litigation (Civil)', 'Elections, Senate', 'Voting Rights, Registration and Requirements', 'Elections, Courts and the Judiciary', 'Decisions and Verdicts', 'United States Politics and Government', 'Courts and the Judiciary', 'Primaries and Caucuses']",,738,Politics
"Before Jan. 6, Aide Warned Secret Service of Security Risk to Pence",2022-06-03,nyt://article/039d95b8-8566-5b37-aaa4-bf5d75746a75,article,News,U.S.,"['Electoral College', 'Storming of the US Capitol (Jan, 2021)', 'Presidential Election of 2020', 'United States Politics and Government', 'Voter Fraud (Election Fraud)', 'Rumors and Misinformation', 'Project Democracy']",1,1609,Washington
Transcript: Ezra Klein Interviews Reihan Salam,2022-06-03,nyt://article/b574763b-7c31-5469-bd29-3aa2ca81ff8d,article,Op-Ed,Podcasts,[],,13556,OpEd
"Weight Loss Tied to a Dramatic Drop in Cancer Risk, New Study Shows",2022-06-03,nyt://article/3e1e10bb-b095-5c27-bb59-a1f57d98901f,article,News,Well,"['Obesity', 'Bariatric Surgery', 'Weight', 'Cancer', 'Research']",,1315,Well
"Canadians still admire the queen, but most want to see the monarchy come to an end.",2022-06-03,nyt://article/bcf3d79c-b946-5617-9221-0d45cc362e2b,article,News,World,"['Politics and Government', 'Royal Families']",,499,Foreign
"Asked to Adapt a Classic Play, This Writer Rethought Her Life",2022-06-03,nyt://article/669f75f3-e789-55eb-b8b7-aa96bd05b1c4,article,News,Theater,"['Theater', 'Writing and Writers', 'Puerto Ricans', 'Transgender and Transsexuals', 'Content Type: Personal Profile']",3,1172,Weekend
"No Radio, Old Tactics: How the Police Response in Uvalde Broke Down",2022-06-03,nyt://article/5e19a15b-cf89-5cf2-a00b-2bfd4aae8156,article,News,U.S.,"['Uvalde, Tex, Shooting (May 24, 2022)', 'Police', 'Nine-One-One (911) (Emergency Phone Number)', 'Mass Shootings']",1,2305,National
"21 Americans Infected With Monkeypox, C.D.C. Reports",2022-06-03,nyt://article/1ea2ad24-8c35-581c-a741-6073b2b337aa,article,News,Health,"['Monkeypox', 'Disease Rates', 'Vaccination and Immunization', 'Stockpiling', 'Drugs (Pharmaceuticals)', 'Smallpox', 'your-feed-science']",17,1553,Science
"Sophie Freud, Critic of Her Grandfather’s Gospel, Dies at 97",2022-06-03,nyt://article/0550c385-d600-59f3-b541-8ce418df884c,article,Obituary (Obit),Science,"['Deaths (Obituaries)', 'Psychology and Psychologists', 'Holocaust and the Nazi Era']",20,1295,Obits
The chief executive of Amazon’s consumer business is leaving.,2022-06-03,nyt://article/4c638036-a7a2-501b-bdae-285f10a4da8e,article,News,Business Day,"['Appointments and Executive Changes', 'E-Commerce']",4,530,Business
Wonking Out: How Low Must Inflation Go?,2022-06-03,nyt://article/298e7888-c2e3-5a01-93d9-5a31e2809e23,article,Op-Ed,Opinion,"['International Trade and World Market', 'Economics (Theory and Philosophy)', 'internal-sub-only-nl', 'Inflation (Economics)', 'Interest Rates']",,955,Editorial
He’s a Star for the Digital Age. Some Think His Belt Is Paper.,2022-06-03,nyt://article/3e2478c8-60c9-517d-843a-445d0bd6a569,article,News,Sports,"['Boxing', 'Content Type: Personal Profile']",10,1294,Sports
Review: Ballet Is Spectacle in ‘Like Water for Chocolate’,2022-06-03,nyt://article/264d7864-ce5f-5044-bf1c-24adec384da6,article,Review,Arts,['Dancing'],2,855,Culture
Love Letter: She Was the Strongest Knight,2022-06-03,nyt://article/9fa47b81-b525-5b7c-ad46-6cc0f88eeac3,article,News,Style,"['Eating Disorders', 'ANOREXIA NERVOSA', 'Love (Emotion)']",,131,Styles
How Ordering a Pint of Guinness Might Explain Economics,2022-06-03,nyt://article/b989d726-b674-50f9-95bf-da6987eb1b63,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Weights and Measures', 'Metric System', 'Politics and Government', 'United States Economy']",,1235,Editorial
Depp Trial Exposes Risks to Media in Airing #MeToo Accusations,2022-06-03,nyt://article/81792944-050a-595f-a20f-b85d76f1ec70,article,News,Business Day,"['Libel and Slander', 'Suits and Litigation (Civil)', 'Freedom of the Press', 'Jury System', '#MeToo Movement', 'Newspapers', 'Women and Girls', 'First Amendment (US Constitution)']",3,997,Business
When Your Colleagues’ Mental Health Is on the Agenda,2022-06-03,nyt://article/bb956d62-995b-547d-9e1e-b60f983bfea4,article,News,Business Day,"['Work-Life Balance', 'Careers and Professions', 'your-feed-selfcare', 'Workplace Environment']",3,1340,SundayBusiness
"Overlooked No More: Maureen Colquhoun, Pathbreaking Politician Waylaid by Bias",2022-06-03,nyt://article/0992d678-305c-5c08-a6a5-1431781945d1,article,Obituary (Obit),Obituaries,"['Politics and Government', 'Women and Girls', 'Homosexuality and Bisexuality', 'Discrimination', ""Women's Rights"", 'Legislatures and Parliaments', 'Biographical Information', 'Content Type: Personal Profile']",15,1279,Obits
Steps We Can Take to Reduce Gun Violence,2022-06-03,nyt://article/b171ea9f-35a1-5dd6-8fef-8b724e08db2b,article,Letter,Opinion,"['Gun Control', 'Uvalde, Tex, Shooting (May 24, 2022)', 'School Shootings and Armed Attacks', 'United States Politics and Government', 'Crime and Criminals', 'Russian Invasion of Ukraine (2022)']",18,1268,Letters
A Very Specific Risk,2022-06-03,nyt://article/98b3a7dd-052a-5f3a-9ade-73f47da9177b,article,News,Sports,"['Soccer', 'internal-sub-only-nl', 'UEFA Champions League (Soccer)']",,2683,Sports
‘This Pride Month I’m Partnering With’ Memes Are Coming Out Strong,2022-06-03,nyt://article/60ef613e-8c7f-503a-a2a3-7523e6205966,article,News,Style,"['Homosexuality and Bisexuality', 'Transgender and Transsexuals', 'Social Media', 'Online Advertising', 'audio-neutral-informative']",,815,Styles
Sheryl Sandberg’s Long (Overdue) Goodbye,2022-06-03,nyt://article/ac246e52-38b3-5e24-a6fb-e6c7e3ec8252,article,Op-Ed,Opinion,"['Content Type: Personal Profile', 'Women and Girls', 'Social Media', 'Rumors and Misinformation', 'Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government', 'Books and Literature', 'internal-sub-only-nl']",3,2113,Editorial
N.Y. Republican Drops Re-Election Bid After Bucking His Party on Guns,2022-06-03,nyt://article/fd3fcae6-3c8c-523d-996d-4bb34f40247a,article,News,New York,"['Elections, House of Representatives', 'Conservatism (US Politics)', 'Gun Control', 'Mass Shootings', 'Midterm Elections (2022)', 'United States Politics and Government']",1,1531,Metro
The New York Butcher Offering Smoked Meats and Support for Ukraine,2022-06-03,nyt://article/359ae5db-c77a-511e-bf96-bea0393f84c6,article,News,T Magazine,"['Ukrainian-Americans', 'Butchers and Butchering', 'Bakeries and Baked Products', 'Restaurants', 'Russian Invasion of Ukraine (2022)']",3,1095,TStyle
"Samella Lewis, Artist and Activist for Art World Diversity, Dies at 99",2022-06-03,nyt://article/6d28a2c5-20af-53d5-90dc-6ab631a003ee,article,Obituary (Obit),Arts,"['Art', 'Race and Ethnicity', 'Black People', 'Blacks', 'Museums', 'Deaths (Obituaries)']",18,1407,Obits
Fetterman discloses extent of heart issues: ‘I avoided going to the doctor.’,2022-06-03,nyt://article/a58a9cae-2a7d-5de2-9a6a-9d79f7e2262a,article,News,U.S.,"['Elections, Senate', 'Heart']",10,748,Politics
Special Olympics lifts a vaccine mandate at its Games in Orlando after Florida threatens a fine.,2022-06-03,nyt://article/0470ff27-fdcc-5999-9236-3bd6f6486f30,article,News,Sports,"['Special Olympics', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Fines (Penalties)', 'Intellectual Disabilities', 'Athletics and Sports']",,366,Sports
"100 Days of War: Death, Destruction and Loss",2022-06-03,nyt://article/64852656-f0d7-5e64-914f-eace4bd4ec8c,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Refugees and Displaced Persons', 'Civilian Casualties', 'War Crimes, Genocide and Crimes Against Humanity', 'United States International Relations', 'Embargoes and Sanctions']",1,1337,Foreign
What Are the Best No-Show Socks?,2022-06-03,nyt://article/65578651-6386-5a7d-890f-44d416f8d84b,article,News,Fashion & Style,"['Fashion and Apparel', 'Content Type: Service']",3,503,Styles
Who Killed Journalist Shireen Abu Akleh?,2022-06-03,nyt://article/d3ec8c46-6546-5a25-8bac-46d815236981,article,Editorial,Opinion,"['News and News Media', 'Freedom of the Press', 'Civilian Casualties', 'Defense and Military Forces', 'War and Armed Conflicts', 'United States International Relations', 'Palestinians', 'Deaths (Fatalities)']",8,1413,OpEd
"Covid vaccine misinformation still fuels fears surrounding pregnancy, a new study finds.",2022-06-03,nyt://article/cb1d2639-0bc8-5756-911d-6fb60ace79f6,article,News,Health,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Risks and Safety Concerns', 'Pregnancy and Childbirth', 'Rumors and Misinformation']",,909,National
Woman Testifies That Bill Cosby Kissed Her When She Was 14,2022-06-03,nyt://article/c8e7099f-6895-53a3-a1b4-8b2c586dcb12,article,News,Arts,"['Sex Crimes', 'Child Abuse and Neglect', 'Women and Girls', 'Sexual Harassment', 'Suits and Litigation (Civil)']",14,1047,Culture
"Bill Walker, Nashville Force as Conductor and Arranger, Dies at 95",2022-06-03,nyt://article/a777ad4f-7515-5cc0-8977-56cc4ee68cc2,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Country Music']",20,893,Obits
"Russian and African leaders meet, one needing allies, the other grain.",2022-06-03,nyt://article/aa93c853-82e5-589a-883b-72358624522e,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'Food', 'Shortages']",,914,Foreign
"Adams, Hailed on the National Stage, Finds Frustration Closer to Home",2022-06-03,nyt://article/8ec5b1c0-36c8-598b-8f2b-df04842c078f,article,News,New York,"['Politics and Government', 'Mayors', 'State Legislatures', 'Education (K-12)']",16,1279,Metro
"The Best Movies and TV Shows Coming to HBO, Hulu, Apple TV+ and More in June",2022-06-03,nyt://article/cf84b413-8a68-5f7c-8f57-17461bdced5a,article,News,Arts,"['Television', 'Movies']",,1433,Culture
100 Days of War,2022-06-03,nyt://article/ffebbe98-b044-523d-98a5-4db0d88ad4e3,article,News,Briefing,['Russian Invasion of Ukraine (2022)'],,946,NYTNow
‘We Have Not Forgotten Syria’: U.S. Envoy Vows to Protect Refugees,2022-06-03,nyt://article/864dd82c-218d-5e62-ad7a-bf5fdfe91d3e,article,News,U.S.,"['United States International Relations', 'War and Armed Conflicts', 'Humanitarian Aid', 'Refugees and Displaced Persons']",6,1312,Washington
What Sheryl Sandberg’s Exit Reveals About Women’s Progress in Tech,2022-06-03,nyt://article/23a5fadd-014d-538b-95ac-c36b0d78e0a4,article,News,Technology,"['Women and Girls', 'Discrimination', 'Appointments and Executive Changes', 'Computers and the Internet', '#MeToo Movement', 'Workplace Hazards and Violations']",1,1570,Business
Kids With Long Covid,2022-06-03,nyt://article/26988f22-a014-5907-97c9-fbd23c928102,article,News,Briefing,"['Long Covid', 'Children and Childhood']",,1420,NYTNow
Stellantis to Pay $300 Million to End an Emissions Case,2022-06-03,nyt://article/406eb59a-5c0a-580f-ba48-5b48a67c212b,article,News,Business Day,"['Automobiles', 'Fuel Emissions (Transportation)', 'Regulation and Deregulation of Industry', 'Diesel Power']",,373,Business
"The Phillies Fire Their Manager, but Their Flaws Run Deeper",2022-06-03,nyt://article/bef84351-ca81-53a9-94a4-17dcb5e8764e,article,News,Sports,"['Baseball', 'Coaches and Managers']",9,900,Sports
"One Island, Two Men and Lots of Big Questions",2022-06-03,nyt://article/a69f6302-b682-510c-8206-6935d8c582f8,article,News,Books,['Books and Literature'],,375,Books
Your Friday Evening Briefing,2022-06-03,nyt://article/805ee881-e9f4-5cdd-b3eb-37c5e89c3d79,article,briefing,Briefing,[],,1256,NYTNow
"Gina Haspel Observed Waterboarding at C.I.A. Black Site, Psychologist Testifies",2022-06-03,nyt://article/34949ac3-5358-5549-9d64-da4fff24ecc2,article,News,U.S.,"['Detainees', 'Interrogations', 'Torture', 'Waterboarding', 'Cole (USS)', 'Terrorism', 'September 11 (2001)']",17,1171,Washington
David McCormick Concedes to Dr. Oz in the G.O.P. Primary for Senate in Pennsylvania,2022-06-03,nyt://article/11a1c313-7c78-55ad-a5c6-78994dbc27ab,article,News,U.S.,"['Elections, Senate', 'Primaries and Caucuses', 'Midterm Elections (2022)', 'United States Politics and Government', 'Endorsements']",10,1304,Politics
Zelensky tells U.S. mayors to end their sister-city ties with Russia.,2022-06-03,nyt://article/9646880e-53df-5110-8784-cf65a3b5dd25,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Mayors']",,295,Foreign
Is Jan. 6 a Winning Political Issue? We’re About to Find Out.,2022-06-03,nyt://article/fbbbc4a4-bf3f-5b74-b74f-6dbeb29651be,article,News,U.S.,"['Elections, House of Representatives', 'Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government', 'internal-sub-only-nl']",,1598,Politics
A Conceptual ‘Queer’ Club at the Guggenheim,2022-06-03,nyt://article/a74a4be7-6f9b-5f74-bb13-3ba54c12988f,article,News,Style,"['Parties (Social)', 'Philanthropy']",,505,Styles
"Tesla to Cut 10% of Salaried Staff, Musk Tells Employees",2022-06-03,nyt://article/4269d293-3ce2-54c7-98bc-d8ceef255370,article,News,Business Day,"['Layoffs and Job Reductions', 'Electric and Hybrid Vehicles', 'Automobiles', 'Factories and Manufacturing']",4,675,Business
"North Carolina TV stations pull an attack ad against Cheri Beasley, a Democrat running for Senate.",2022-06-03,nyt://article/3475c511-f569-5ce5-b6dd-379e03a769a3,article,News,U.S.,"['Political Advertising', 'Elections, Senate']",,637,Politics
"Three G.O.P. candidates for Michigan governor will stay off the ballot, the state’s Supreme Court rules.",2022-06-04,nyt://article/6bc13084-2e32-5737-92da-b99538643bc6,article,News,U.S.,[],,785,Politics
"Killing in Wisconsin Was Motivated by Judicial Matter, Attorney General Says",2022-06-04,nyt://article/2c16f8cd-d5e9-5f4b-8e5f-331792d13dad,article,News,U.S.,"['Murders, Attempted Murders and Homicides', 'Attorneys General']",,264,National
Mentor to a Queen,2022-06-04,nyt://article/88fdac11-3468-5274-95e5-7eef2dc6cdef,article,News,Crosswords & Games,['Crossword Puzzles'],,748,Games
How Asylum Seekers Cross The Border,2022-06-04,nyt://slideshow/e025e95f-e0b9-578f-8feb-9f67eafdb6b4,multimedia,Slideshow,Homepage,[],,0,Homepage
"Easy to Overlook, He’s Not Too Small for the Celtics’ Big Moments",2022-06-04,nyt://article/78480ba4-5c79-50fd-a71f-bd85b9991ad4,article,News,Sports,"['Basketball', 'Content Type: Personal Profile', 'NBA Championship']",9,1074,Sports
Quotation of the Day: Mothers Step In to Donate Milk They Can Spare,2022-06-04,nyt://article/20db50f2-4120-55a4-abbd-4c89d1372794,article,Quote,Today’s Paper,[],3,62,Summary
"Corrections: June 4, 2022",2022-06-04,nyt://article/af05dfda-f74c-552b-8893-9c755adc6d8f,article,Correction,Corrections,[],17,348,Corrections
The Imperial Fictions Behind the Queen’s Platinum Jubilee,2022-06-04,nyt://article/55d9ca2d-9825-5985-973e-2264fe355367,article,Op-Ed,Opinion,['Royal Families'],25,2045,OpEd
Spelling Bee Forum,2022-06-04,nyt://article/aa083e47-7fc3-51a2-9570-8084538667b0,article,News,Crosswords & Games,[],,248,Games
"For Beto O’Rourke, Talk of Gun Control Has Become Both a Political Risk and Reward",2022-06-04,nyt://article/4b054ed4-7a0d-5130-926e-37e96deb6208,article,News,U.S.,"['Elections, Governors', 'Uvalde, Tex, Shooting (May 24, 2022)', 'Gun Control', 'Mass Shootings', 'Politics and Government', 'Content Type: Personal Profile']",12,1546,Politics
"Arcades, Churches and Laundromats: A Trucker’s Haven on the Precipice of Change",2022-06-04,nyt://article/f7ddad3c-fc1e-5d97-956a-f6f28c1d9b12,article,News,Business Day,"['Trucks and Trucking', 'Supply Chain', 'Shortages', 'Traffic Accidents and Safety', 'Labor and Jobs', 'Wages and Salaries', 'Careers and Professions', 'Driver Distraction and Fatigue', 'Workplace Hazards and Violations']",6,1245,Business
A Memoir of Friendship and Death in a Vacation Idyll,2022-06-04,nyt://article/f0697bd2-3456-5c31-b330-803e16fdf636,article,Review,Books,"['Books and Literature', 'Summer (Season)', 'Friendship', 'Golf', 'Boats and Boating', 'Content Type: Personal Profile']",15,1061,BookReview
An Engaged Woman Sees the Ghosts of Relationships Past,2022-06-04,nyt://article/780bdfb0-77d1-5e1d-9dc8-231425374ea9,article,Review,Books,['Books and Literature'],9,765,BookReview
Reporting Home Covid Test Results Can Be Confusing. Here’s How to Do It.,2022-06-04,nyt://article/b011794c-f94d-5b8a-8dc8-2008f52bae0d,article,News,Well,"['Content Type: Service', 'Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Disease Rates', 'States (US)', 'Mobile Applications', 'Telemedicine']",7,1198,Well
"In Small-Town Maine, Things Are More Sinister Than They Seem",2022-06-04,nyt://article/e4659647-c20e-5c3d-a93b-1848b15f5e3f,article,Review,Books,['Books and Literature'],9,1215,BookReview
Can My Co-op Charge Me to Get Rid of the Bedbugs in My Apartment?,2022-06-04,nyt://article/7b508b97-c6c4-524c-8c0a-6a1e6921bac1,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Cooperatives', 'Bedbugs', 'Landlords']",2,429,RealEstate
Apple Starts Connecting the Dots for Its Next Big Thing,2022-06-04,nyt://article/2e2933c8-595b-5c46-8be9-d61ef872902f,article,News,Business Day,"['Virtual Reality (Computers)', 'Augmented Reality (Computers)', 'Wearable Computing', 'Mobile Applications']",1,951,Business
"For Families in Uvalde, Laws Limit Paths to Accountability",2022-06-04,nyt://article/a2c4c8d0-7881-5bad-9f47-7c14db51fefc,article,News,U.S.,"['Uvalde, Tex, Shooting (May 24, 2022)', 'Police', 'Immunity from Prosecution', 'Suits and Litigation (Civil)']",23,1567,National
"Jubilee Honors Britain’s Queen, but Also Highlights Her Increasing Absences",2022-06-04,nyt://article/62650f54-506c-5012-bf8d-51e666d40bdf,article,News,World,['Royal Families'],6,1204,Foreign
"If New York City Gets Las Vegas-Style Casinos, What Else Will It Get?",2022-06-04,nyt://article/69b76c45-ba5e-55d4-8f79-0c1b26872f1a,article,News,New York,"['Casinos', 'Economic Conditions and Trends', 'Budgets and Budgeting']",1,1780,Metro
"Tanned, Buff and Ready to Pose, Gaza Bodybuilders Feel Weight of Blockade",2022-06-04,nyt://article/b8a547e4-798c-5771-8ee3-99d56d5f3f87,article,News,World,"['Body Building', 'Palestinians', 'Embargoes and Sanctions', 'Content Type: Personal Profile']",8,1345,Foreign
"A Farmer Holds On, a Fraying Lifeline for a Besieged Corner of Ukraine",2022-06-04,nyt://article/98a9b284-dd0a-5f2e-87fa-7e3e2dc475a7,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Agriculture and Farming', 'Livestock', 'Bombs and Explosives', 'Cluster Munitions']",1,1184,Foreign
Mariachis Ride Into Uvalde With Songs of Heartache and Hope,2022-06-04,nyt://article/734c81d0-a3b0-537e-8aec-b2a6dfe07b8b,article,News,U.S.,"['Uvalde, Tex, Shooting (May 24, 2022)', 'Music', 'Mexican-Americans', 'Funerals and Memorials']",16,1433,National
The Bachelorette Party Comes for Scottsdale,2022-06-04,nyt://article/985e19bf-0107-506f-a53d-a348a92904ad,article,News,Style,"['Travel and Vacations', 'Weddings and Engagements', 'Women and Girls', 'Parties (Social)']",8,2723,Styles
A ‘Steel Cable’ That Connects the Mets and Dodgers,2022-06-04,nyt://article/dc7854e5-53c4-56e6-b3c2-fa1b4beb917c,article,News,Sports,"['Baseball', 'Content Type: Personal Profile']",33,1651,Sports
"Amid a Wave of Mass Shootings in the U.S., Canada Tightens Gun Laws",2022-06-04,nyt://article/56e28346-9a8e-5efa-93a5-96254e91da14,article,News,World,['Gun Control'],,1283,Foreign
Summer Vacation Movies,2022-06-04,nyt://article/41e5ddd4-e004-5963-b26d-ef780ecf964d,article,briefing,Briefing,"['Movies', 'Travel and Vacations', 'Comedy and Humor', 'Road Trips', 'Summer (Season)']",,1245,NYTNow
"London Police Evacuate Trafalgar Square, but Say ‘Incident Has Now Been Concluded’",2022-06-04,nyt://article/74d78cdd-5788-5364-8c22-612f9026c188,article,News,World,[],,208,Foreign
Here’s how to watch or stream the final.,2022-06-04,nyt://article/cbeedc8c-c915-5350-a6f7-209cd829435c,article,News,Sports,"['French Open (Tennis)', 'Tennis', 'Television']",,86,Sports
"Mourning Tiananmen’s Victims, and the Hong Kong That Was",2022-06-04,nyt://article/8e6dfd3e-317e-505d-8b24-4fc18a92f5a2,article,News,World,"['Hong Kong Protests (2019)', 'Demonstrations, Protests and Riots', 'Monuments and Memorials (Structures)', 'Elections']",10,1165,Foreign
"DeLillo, Psychiatry and a Novella",2022-06-04,nyt://article/985ce7c9-0be3-53e5-972d-fdb1f6e22a5c,article,News,Books,"['Books and Literature', 'internal-sub-only-nl']",,737,Books
The Office Monsters Are Trying to Claw Their Way Back to 2019,2022-06-04,nyt://article/3d2264c5-b8ea-5639-90f4-087998558fd1,article,News,Business Day,"['Coronavirus Return to Office', 'Workplace Environment', 'Coronavirus (2019-nCoV)']",4,1041,Business
Diary of a Spelling Bee Fanatic,2022-06-04,nyt://article/3e6eefd6-c289-5769-b9cf-3154ee9abf53,article,News,Crosswords & Games,[],,1128,Games
"As Geese Leave Mementos, a California City Weighs a Cull",2022-06-04,nyt://article/2620d424-bfdf-52c5-aeb2-a7cc2c76cbd5,article,News,U.S.,"['Geese', 'Animal Behavior', 'Birds', 'Demonstrations, Protests and Riots', 'Feces']",,949,Express
Johnny and Amber: Trouble in Paradise,2022-06-04,nyt://article/19285f06-7f33-5004-9e9f-50af6b01eb45,article,Op-Ed,Opinion,"['Suits and Litigation (Civil)', 'Libel and Slander', 'Celebrities', 'Poetry and Poets']",9,898,OpEd
Republicans Elevate Diverse Recruits in Bid to Win House Majority,2022-06-04,nyt://article/7dba14fc-32dd-5ec0-a27b-0389d1eeb568,article,News,U.S.,"['Minorities', 'Elections, House of Representatives', 'Midterm Elections (2022)', 'United States Politics and Government']",18,1384,Washington
‘Wherever I Am Is Hong Kong’: Migrants Build a New Life in the U.K.,2022-06-04,nyt://article/135bc17f-6466-52c1-a539-86c38a8fe24d,article,News,World,"['Immigration and Emigration', 'Hong Kong Protests (2019)']",10,1299,Foreign
Don’t Referee Every Schoolyard Conflict. Help Kids Learn to Solve Them on Their Own.,2022-06-04,nyt://article/22f83af4-a39a-5dcd-adf9-48d0057c1a15,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Children and Childhood', 'Parenting', 'Bullies', 'Education (K-12)', 'Teenagers and Adolescence', 'Playgrounds']",,1435,OpEd
"Senior Iranian Officer Dies, Leaving Questions About His Death",2022-06-04,nyt://article/f450411c-50db-5a1e-a9f5-cff6d80304ad,article,News,World,"['Defense and Military Forces', 'Falls', 'Targeted Killings', 'Assassinations and Attempted Assassinations']",15,780,Foreign
Iga Swiatek Dominates in French Open Final for Championship,2022-06-04,nyt://article/058605e8-851c-52af-8c94-c67b619b621d,article,News,Sports,"['Tennis', 'French Open (Tennis)']",31,1529,Sports
A Little Hong Kong in London ,2022-06-04,nyt://interactive/f55568ca-5650-5fd2-b1ea-b31b509a577f,multimedia,Interactive Feature,World,['Immigration and Emigration'],,0,World
"Tropical Weather Floods Miami Streets, Stranding Some Motorists",2022-06-04,nyt://article/884cf6d4-1978-583d-a3a2-a55bafd596cc,article,News,U.S.,"['Hurricanes and Tropical Storms', 'Floods', 'Roads and Traffic', 'Sewers and Sewage', 'Power Failures and Blackouts']",27,1200,National
"Russia increases its use of air power to support its fight in the Donbas region, an intelligence report says.",2022-06-04,nyt://article/ea78be8d-6a1f-54db-8c6e-445df80d53b4,article,News,World,[],,460,Foreign
"When Every Conversation Becomes a Game, We All Lose",2022-06-04,nyt://article/77ffa371-c0cc-5ea2-b912-faccf071d944,article,Op-Ed,Opinion,"['Social Conditions and Trends', 'internal-sub-only-nl']",23,848,OpEd
Let’s Not Pretend Planting Trees Is a Permanent Climate Solution,2022-06-04,nyt://article/51fe7940-941b-521a-8dc4-ef5ea7fbb190,article,Op-Ed,Opinion,"['Global Warming', 'Greenhouse Gas Emissions', 'Trees and Shrubs', 'Carbon Dioxide', 'Forests and Forestry', 'Carbon Capture and Sequestration']",,1464,OpEd
Fandom Is Out of Control,2022-06-04,nyt://article/a404173e-ed2a-50a3-8df8-305013f2418b,article,Op-Ed,Opinion,"['Celebrities', 'Fans (Persons)', 'Social Media', 'Suits and Litigation (Civil)', 'Libel and Slander']",,1431,OpEd
The ‘Open Secret’ on Getting a Safe Abortion Before Roe v. Wade,2022-06-04,nyt://article/ff245ec8-5812-50b1-acd2-a0896fc982e4,article,Op-Ed,Opinion,"['Abortion', 'Roe v Wade (Supreme Court Decision)', 'Psychiatry and Psychiatrists', 'Mental Health and Disorders', 'Depression (Mental)', 'Women and Girls', 'Suicides and Suicide Attempts', 'Hospitals']",2,1698,OpEd
Ann Turner Cook Dies at 95; Her Face Sold Baby Food by the Billions,2022-06-04,nyt://article/1708995a-c680-525e-9459-77ce50e15fa5,article,Obituary (Obit),Business Day,"['Deaths (Obituaries)', 'Baby Foods', 'Advertising and Marketing']",29,1006,Obits
The Debate Over the Best Way to Teach Reading,2022-06-04,nyt://article/0020212b-efbf-5ebf-9f56-d7431d7b304a,article,Letter,Opinion,"['Reading and Writing Skills (Education)', 'Children and Childhood', 'Books and Literature', 'Education (K-12)']",8,1260,Letters
The Mass Shootings Where Stricter Gun Laws Might Have Made a Difference,2022-06-04,nyt://interactive/6b26be24-ab82-57f4-b99c-b4dea8c18d30,multimedia,Interactive Feature,The Upshot,"['Gun Control', 'School Shootings and Armed Attacks', 'Mass Shootings', 'Law and Legislation', 'United States Politics and Government']",1,0,Upshot
Tropical Weather System Floods the Streets of Miami,2022-06-04,nyt://video/5228061a-5dbe-5a8d-a948-89bc8a164770,multimedia,Video,U.S.,"['Floods', 'Weather']",,0,
"Barry Sussman, Washington Post Watergate Editor, Dies at 87",2022-06-04,nyt://article/9bdf3eed-729b-57c8-946d-47655ee3a405,article,Obituary (Obit),U.S.,"['Deaths (Obituaries)', 'Watergate Affair', 'Newspapers']",20,1152,Obits
"As Battles Rage, Ukraine Rejects Macron Plea Not to ‘Humiliate’ Russia",2022-06-04,nyt://article/a2e2733c-7c70-5d97-afc4-30414adb59f0,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Embargoes and Sanctions']",12,1303,Foreign
"U.S. Warship Arrives in Stockholm for Military Exercises, and as a Warning",2022-06-04,nyt://article/2de0b70d-0f83-54f2-8c03-f858b09c66c1,article,News,U.S.,"['United States Defense and Military Forces', 'Ships and Shipping', 'Military Aircraft', 'United States International Relations', 'Defense and Military Forces', 'Russian Invasion of Ukraine (2022)']",12,1028,Washington
We Can’t Be Ukraine Hawks Forever,2022-06-04,nyt://article/443bb67b-7807-5ff6-a926-c9dd9700936a,article,Op-Ed,Opinion,"['Russian Invasion of Ukraine (2022)', 'United States International Relations']",9,876,OpEd
